2004,Both,8.678571428571429
2007,Both,8.697619047619048
2003,Both,8.702857142857143
2008,Both,8.731904761904762
2005,Both,8.745714285714286
2006,Both,8.757142857142858
2010,Both,8.796190476190477
2009,Both,8.797142857142857
2011,Both,8.834285714285715
2013,Both,8.846666666666668
2012,Both,8.850952380952382
2014,Both,8.904285714285715
2016,Both,8.916666666666666
2017,Both,8.92
2015,Both,8.937619047619048
